CustomerID,Region,Age,Plan,DeviceType,CustomerSegment,TenureMonths,MonthlyDataGB,MonthlyVoiceMins,MonthlySMSCount,MonthlyMpesaTransactions,MonthlySpendKES,HasMpesa,HasSafaricomHome,HasShowmax,HasInternationalRoaming,NumServices,CustomerServiceCalls,NetworkComplaints,UnresolvedComplaints,NetworkQualityScore,DaysSinceLastTopup,ContractMonths,Churned
SAF001515,Nairobi,25,Prepaid,Feature Phone,Enterprise,53,2.52,54.0,63.0,1.0,833.0,1,1,0,1,3,2,1,0,9.6,5.0,0,0
SAF001516,Nairobi,54,Prepaid,Smartphone,Consumer,99,0.6,289.0,27.0,3.0,1179.0,1,1,1,0,3,0,0,0,5.5,4.0,0,0
SAF001517,Nakuru,22,Postpaid,Smartphone,Consumer,112,0.24,75.0,6.0,12.0,439.0,1,0,0,0,1,1,2,1,8.0,1.0,24,0
SAF001518,Machakos,24,Postpaid,Smartphone,Youth,74,0.23,108.0,2.0,3.0,525.0,1,0,0,0,1,0,2,2,7.1,11.0,24,1
SAF001519,Nairobi,39,Hybrid,Feature Phone,SME,92,1.04,330.0,13.0,6.0,1327.0,1,0,0,0,1,2,0,0,6.4,10.0,0,0
SAF001520,Nyeri,53,Prepaid,Tablet,Consumer,15,2.42,75.0,53.0,1.0,821.0,1,0,0,0,1,1,0,0,6.2,2.0,0,0
SAF001521,Nairobi,19,Prepaid,Feature Phone,Consumer,100,6.89,59.0,37.0,3.0,1317.0,1,0,0,0,1,2,0,0,7.8,8.0,0,0
SAF001522,Nyeri,41,Prepaid,Smartphone,SME,1,8.16,268.0,51.0,0.0,2055.0,1,0,0,0,1,1,0,0,5.7,1.0,0,0
SAF001523,Mombasa,19,Postpaid,Smartphone,Enterprise,22,6.25,290.0,26.0,6.0,1862.0,1,0,0,0,1,2,0,0,6.5,6.0,36,0
SAF001524,Nairobi,29,Prepaid,Smartphone,Consumer,91,1.39,53.0,56.0,3.0,633.0,1,0,0,0,1,3,0,0,5.1,5.0,0,0
SAF001525,Mombasa,64,Prepaid,Smartphone,SME,93,1.28,108.0,26.0,16.0,784.0,1,0,0,0,1,1,1,1,6.5,1.0,0,0
SAF001526,Nairobi,59,Hybrid,Feature Phone,SME,15,15.33,398.0,4.0,4.0,3738.0,1,1,0,0,2,2,1,0,7.9,8.0,0,0
SAF001527,Nairobi,43,Prepaid,Smartphone,Consumer,74,4.0,7.0,3.0,7.0,796.0,1,1,0,1,3,1,1,1,7.2,1.0,0,1
SAF001528,Nairobi,55,Postpaid,Feature Phone,SME,84,1.27,5.0,71.0,30.0,334.0,1,0,0,0,1,1,0,0,5.2,12.0,36,1
SAF001529,Thika,62,Prepaid,Smartphone,Consumer,22,1.4,87.0,40.0,8.0,508.0,1,0,0,0,1,2,1,0,6.9,1.0,0,0
SAF001530,Kisumu,23,Postpaid,Feature Phone,Youth,50,2.0,41.0,13.0,6.0,594.0,1,0,0,0,1,4,0,0,10.0,4.0,36,0
SAF001531,Nairobi,40,Prepaid,Dongle,SME,48,3.4,105.0,57.0,1.0,1029.0,1,0,0,0,1,1,0,0,5.0,13.0,0,0
SAF001532,Nakuru,19,Hybrid,Smartphone,SME,117,7.99,155.0,6.0,14.0,1853.0,1,0,0,0,1,0,2,1,7.3,0.0,0,0
SAF001533,Eldoret,43,Hybrid,Tablet,Consumer,73,0.77,9.0,41.0,8.0,624.0,1,0,0,0,1,3,0,0,8.5,11.0,0,0
SAF001534,Nairobi,31,Prepaid,Smartphone,Consumer,51,0.31,257.0,182.0,1.0,1133.0,1,0,0,0,1,1,0,0,5.1,10.0,0,1
SAF001535,Mombasa,35,Prepaid,Smartphone,Consumer,96,1.82,39.0,7.0,2.0,586.0,1,1,0,0,2,1,3,1,6.2,2.0,0,0
SAF001536,Nairobi,55,Prepaid,Tablet,SME,17,0.99,58.0,6.0,6.0,600.0,1,0,0,0,1,2,0,0,8.7,16.0,0,0
SAF001537,Nairobi,49,Postpaid,Tablet,SME,106,3.0,49.0,25.0,0.0,639.0,1,0,1,0,2,2,2,1,5.6,17.0,36,0
SAF001538,Nakuru,31,Postpaid,Smartphone,Consumer,83,4.2,220.0,41.0,10.0,1446.0,1,0,0,0,1,0,0,0,7.9,9.0,36,0
SAF001539,Nairobi,47,Prepaid,Smartphone,SME,104,1.3,22.0,1.0,2.0,288.0,1,0,0,0,1,1,0,0,8.1,12.0,0,0
SAF001540,Kisumu,30,Postpaid,Feature Phone,Enterprise,91,4.05,3.0,28.0,5.0,984.0,1,0,0,0,1,1,0,0,5.9,1.0,12,0
SAF001541,Eldoret,57,Prepaid,Feature Phone,Consumer,51,1.47,428.0,3.0,2.0,1358.0,1,0,0,0,1,3,0,0,7.0,4.0,0,0
SAF001542,Nairobi,48,Postpaid,Smartphone,Consumer,37,3.53,473.0,11.0,5.0,2022.0,1,1,0,0,2,1,0,0,10.0,25.0,36,0
SAF001543,Kisumu,54,Hybrid,Feature Phone,SME,98,3.51,36.0,50.0,2.0,948.0,1,0,0,1,2,3,0,0,6.2,1.0,0,0
SAF001544,Nairobi,62,Prepaid,Smartphone,Consumer,111,1.14,1.0,54.0,7.0,575.0,1,0,0,0,1,4,1,0,9.0,4.0,0,0
SAF001545,Meru,55,Prepaid,Smartphone,SME,49,3.53,125.0,52.0,19.0,1002.0,1,0,0,0,1,3,1,0,8.0,23.0,0,0
SAF001546,Mombasa,39,Prepaid,Smartphone,Consumer,59,1.68,125.0,3.0,13.0,762.0,1,0,0,0,1,3,0,0,7.1,6.0,0,0
SAF001547,Thika,45,Prepaid,Smartphone,Youth,10,1.44,338.0,62.0,2.0,1421.0,1,1,1,0,3,2,2,1,7.4,0.0,0,0
SAF001548,Kisumu,36,Prepaid,Tablet,Consumer,30,1.2,43.0,23.0,6.0,545.0,1,0,0,0,1,1,0,0,8.5,13.0,0,0
SAF001549,Nairobi,60,Prepaid,Smartphone,Consumer,85,1.48,25.0,26.0,4.0,560.0,1,0,1,0,2,1,0,0,6.0,3.0,0,0
SAF001550,Nakuru,33,Prepaid,Dongle,Consumer,21,5.41,115.0,22.0,27.0,1395.0,1,1,0,0,2,1,1,0,7.0,0.0,0,0
SAF001551,Meru,22,Prepaid,Smartphone,Consumer,118,0.98,100.0,78.0,13.0,642.0,1,1,0,0,2,0,0,0,3.4,12.0,0,0
SAF001552,Nakuru,61,Prepaid,Feature Phone,Consumer,34,4.01,152.0,46.0,1.0,1131.0,1,0,0,0,1,0,0,0,10.0,10.0,0,0
SAF001553,Thika,19,Prepaid,Feature Phone,Consumer,73,8.08,260.0,28.0,1.0,2011.0,1,0,0,0,1,2,0,0,6.8,5.0,0,0
SAF001554,Machakos,27,Prepaid,Feature Phone,Youth,98,1.51,98.0,72.0,10.0,735.0,1,1,0,0,2,1,0,0,8.0,3.0,0,0
SAF001555,Nairobi,64,Postpaid,Smartphone,Youth,50,0.1,20.0,65.0,1.0,255.0,1,0,1,0,2,0,2,0,8.1,10.0,12,0
SAF001556,Nairobi,36,Postpaid,Smartphone,Consumer,76,0.1,109.0,0.0,24.0,459.0,0,1,0,0,1,1,0,0,7.3,6.0,12,0
SAF001557,Nakuru,37,Prepaid,Tablet,SME,47,0.53,56.0,26.0,40.0,443.0,1,0,0,0,1,3,0,0,6.3,2.0,0,0
SAF001558,Mombasa,46,Prepaid,Feature Phone,Consumer,85,0.41,72.0,2.0,12.0,595.0,1,1,0,0,2,3,0,0,5.2,15.0,0,0
SAF001559,Thika,42,Postpaid,Smartphone,Enterprise,84,4.83,385.0,15.0,0.0,1792.0,1,1,1,0,3,1,0,0,4.9,5.0,12,0
SAF001560,Nyeri,34,Hybrid,Feature Phone,SME,6,1.22,97.0,65.0,5.0,615.0,1,0,0,1,2,1,2,1,5.7,14.0,0,0
SAF001561,Mombasa,30,Prepaid,Smartphone,Consumer,50,3.7,19.0,115.0,4.0,913.0,1,0,0,0,1,3,1,1,7.6,1.0,0,1
SAF001562,Nairobi,62,Prepaid,Smartphone,SME,109,0.15,70.0,11.0,13.0,305.0,1,0,0,1,2,2,0,0,8.2,2.0,0,0
SAF001563,Thika,33,Prepaid,Tablet,SME,100,1.23,31.0,1.0,3.0,159.0,1,1,1,0,3,2,0,0,6.5,3.0,0,0
SAF001564,Nairobi,52,Prepaid,Smartphone,Consumer,63,0.93,17.0,21.0,4.0,341.0,1,0,0,1,2,1,0,0,7.1,13.0,0,0
SAF001565,Thika,53,Prepaid,Feature Phone,Youth,12,1.13,149.0,16.0,1.0,732.0,1,1,0,0,2,2,0,0,6.9,14.0,0,0
SAF001566,Mombasa,56,Prepaid,Smartphone,Youth,41,0.74,119.0,45.0,3.0,672.0,1,0,0,0,1,0,0,0,5.8,10.0,0,1
SAF001567,Nakuru,20,Postpaid,Smartphone,Consumer,31,3.37,83.0,27.0,29.0,843.0,1,1,0,0,2,1,1,0,8.0,6.0,12,0
SAF001568,Nairobi,26,Prepaid,Smartphone,SME,2,3.8,66.0,20.0,23.0,1122.0,1,1,0,0,2,0,1,0,8.3,4.0,0,0
SAF001569,Nakuru,57,Prepaid,Smartphone,Youth,16,0.56,47.0,10.0,11.0,489.0,1,1,0,0,2,1,0,0,3.0,1.0,0,0
SAF001570,Mombasa,63,Prepaid,Feature Phone,Consumer,1,4.73,11.0,71.0,19.0,897.0,1,0,0,0,1,2,2,1,8.8,7.0,0,0
SAF001571,Kisumu,46,Prepaid,Smartphone,Consumer,4,1.01,43.0,11.0,2.0,409.0,1,1,1,0,3,1,0,0,6.0,13.0,0,0
SAF001572,Nairobi,22,Prepaid,Smartphone,Consumer,47,1.16,219.0,2.0,8.0,855.0,1,0,1,0,2,0,0,0,8.5,14.0,0,0
SAF001573,Eldoret,20,Prepaid,Smartphone,Enterprise,116,6.18,184.0,33.0,6.0,1513.0,1,0,0,0,1,0,1,0,7.6,2.0,0,0
SAF001574,Machakos,27,Postpaid,Smartphone,SME,65,8.1,430.0,15.0,4.0,2620.0,1,1,0,1,3,3,0,0,7.3,6.0,24,0
SAF001575,Nairobi,48,Prepaid,Feature Phone,Consumer,52,6.1,128.0,50.0,3.0,1378.0,1,0,0,0,1,0,0,0,6.4,20.0,0,0
SAF001576,Nairobi,28,Postpaid,Smartphone,Youth,47,0.56,97.0,3.0,16.0,540.0,1,0,0,0,1,1,1,1,5.1,13.0,12,0
SAF001577,Nairobi,34,Hybrid,Smartphone,SME,99,25.27,42.0,136.0,5.0,4180.0,1,0,1,0,2,1,2,1,4.9,1.0,0,0
SAF001578,Nakuru,57,Prepaid,Tablet,Enterprise,77,3.9,10.0,8.0,10.0,798.0,1,0,1,0,2,2,1,0,4.0,3.0,0,0
SAF001579,Nakuru,58,Prepaid,Feature Phone,Consumer,50,2.5,115.0,18.0,10.0,983.0,1,1,0,0,2,0,1,0,7.2,1.0,0,0
SAF001580,Kisumu,25,Prepaid,Feature Phone,Consumer,45,10.84,80.0,26.0,1.0,2084.0,1,0,0,0,1,2,1,1,6.6,13.0,0,0
SAF001581,Nairobi,19,Postpaid,Smartphone,SME,42,5.95,171.0,88.0,0.0,1644.0,1,0,1,0,2,0,0,0,8.4,7.0,24,0
SAF001582,Mombasa,21,Hybrid,Smartphone,Consumer,95,4.12,64.0,51.0,15.0,1061.0,1,1,0,0,2,3,0,0,7.5,8.0,0,0
SAF001583,Kisumu,33,Postpaid,Tablet,SME,84,6.38,508.0,6.0,5.0,2481.0,1,0,1,0,2,3,1,0,7.1,1.0,36,0
SAF001584,Mombasa,58,Prepaid,Feature Phone,Enterprise,56,1.7,61.0,23.0,13.0,526.0,1,0,1,0,2,1,0,0,5.9,9.0,0,0
SAF001585,Garissa,58,Postpaid,Smartphone,Consumer,71,4.04,49.0,31.0,3.0,891.0,1,1,0,0,2,1,0,0,7.9,2.0,36,0
SAF001586,Nairobi,38,Prepaid,Feature Phone,Enterprise,57,0.74,246.0,48.0,16.0,1011.0,1,0,1,0,2,1,1,0,5.5,25.0,0,1
SAF001587,Nakuru,22,Prepaid,Smartphone,Consumer,104,15.48,60.0,34.0,14.0,2634.0,1,0,0,0,1,2,1,0,6.8,15.0,0,0
SAF001588,Mombasa,52,Prepaid,Smartphone,Consumer,33,3.11,246.0,24.0,4.0,1270.0,1,1,0,0,2,4,2,1,9.2,0.0,0,0
SAF001589,Mombasa,31,Prepaid,Feature Phone,Consumer,28,5.89,3.0,58.0,4.0,1176.0,1,1,0,1,3,0,0,0,7.7,8.0,0,0
SAF001590,Eldoret,32,Postpaid,Feature Phone,Consumer,114,1.83,142.0,19.0,3.0,959.0,1,1,0,0,2,2,1,1,5.1,3.0,36,1
SAF001591,Nakuru,23,Prepaid,Smartphone,Consumer,44,4.97,9.0,174.0,0.0,1227.0,1,0,0,0,1,1,1,0,6.5,8.0,0,1
SAF001592,Garissa,33,Prepaid,Tablet,Enterprise,114,1.72,19.0,118.0,9.0,783.0,1,0,1,0,2,3,0,0,5.5,1.0,0,0
SAF001593,Nairobi,40,Prepaid,Smartphone,SME,56,3.12,145.0,49.0,3.0,1094.0,1,0,0,0,1,2,0,0,7.9,2.0,0,0
SAF001594,Nairobi,48,Postpaid,Smartphone,Consumer,44,5.27,41.0,86.0,17.0,1191.0,1,0,0,0,1,0,1,0,7.2,0.0,12,0
SAF001595,Eldoret,59,Postpaid,Tablet,SME,84,0.43,28.0,20.0,18.0,288.0,1,0,0,0,1,0,2,1,8.8,3.0,12,0
SAF001596,Kisumu,63,Prepaid,Feature Phone,Consumer,96,1.54,194.0,35.0,10.0,1006.0,1,1,1,0,3,2,0,0,9.2,6.0,0,0
SAF001597,Nairobi,29,Prepaid,Smartphone,Consumer,73,2.76,351.0,13.0,2.0,1630.0,1,0,0,0,1,2,0,0,5.8,14.0,0,0
SAF001598,Nairobi,58,Prepaid,Smartphone,SME,34,1.42,32.0,87.0,1.0,524.0,1,0,1,0,2,0,0,0,7.8,2.0,0,0
SAF001599,Nairobi,36,Hybrid,Smartphone,SME,14,1.29,46.0,25.0,14.0,578.0,1,1,1,0,3,1,1,0,5.7,15.0,0,1
SAF001600,Machakos,29,Prepaid,Feature Phone,SME,68,1.16,150.0,31.0,18.0,892.0,1,0,1,0,2,1,0,0,8.2,11.0,0,0
SAF001601,Nairobi,62,Prepaid,Smartphone,Consumer,29,0.9,203.0,80.0,3.0,839.0,1,0,0,0,1,0,0,0,7.7,7.0,0,0
SAF001602,Nairobi,30,Prepaid,Feature Phone,SME,79,6.61,850.0,64.0,3.0,3435.0,1,0,0,0,1,1,0,0,7.4,14.0,0,0
SAF001603,Nairobi,19,Prepaid,Tablet,SME,17,9.01,38.0,16.0,4.0,1723.0,1,0,0,0,1,3,0,0,6.6,3.0,0,1
SAF001604,Mombasa,37,Postpaid,Feature Phone,Youth,83,4.22,98.0,4.0,14.0,859.0,1,0,0,0,1,0,0,0,7.0,20.0,12,0
SAF001605,Nairobi,48,Prepaid,Smartphone,Consumer,102,0.11,17.0,7.0,10.0,212.0,1,0,1,0,2,1,2,0,4.5,1.0,0,0
SAF001606,Kisumu,26,Prepaid,Feature Phone,SME,9,5.4,48.0,17.0,1.0,1035.0,1,0,0,0,1,0,0,0,8.6,6.0,0,0
SAF001607,Nairobi,38,Prepaid,Smartphone,SME,27,2.66,6.0,15.0,8.0,578.0,1,1,0,0,2,2,0,0,3.7,4.0,0,1
SAF001608,Thika,25,Prepaid,Smartphone,Youth,49,4.97,28.0,2.0,0.0,976.0,1,0,0,0,1,1,1,0,9.0,10.0,0,0
SAF001609,Nairobi,56,Hybrid,Smartphone,Consumer,79,2.01,85.0,23.0,10.0,733.0,1,0,0,0,1,2,1,0,5.1,3.0,0,0
SAF001610,Kisumu,54,Prepaid,Smartphone,Consumer,37,0.15,21.0,4.0,12.0,370.0,1,1,0,0,2,1,2,0,8.7,18.0,0,1
SAF001611,Machakos,46,Postpaid,Tablet,Consumer,28,4.01,264.0,10.0,13.0,1593.0,1,0,0,0,1,0,0,0,6.4,1.0,24,0
SAF001612,Nakuru,36,Postpaid,Smartphone,Consumer,50,2.06,149.0,62.0,8.0,961.0,1,0,0,0,1,1,3,0,6.8,7.0,36,0
SAF001613,Kisumu,52,Prepaid,Smartphone,Consumer,55,7.25,3.0,27.0,2.0,1452.0,1,0,0,0,1,0,0,0,6.5,1.0,0,0
SAF001614,Nairobi,62,Prepaid,Dongle,Consumer,4,4.69,251.0,19.0,13.0,1633.0,1,0,1,0,2,2,1,0,5.5,25.0,0,0
SAF001615,Nairobi,55,Prepaid,Smartphone,SME,85,1.56,454.0,8.0,18.0,1568.0,1,0,0,0,1,4,0,0,5.7,2.0,0,0
SAF001616,Nakuru,43,Postpaid,Feature Phone,Consumer,98,4.51,84.0,80.0,8.0,1313.0,1,0,0,0,1,1,0,0,10.0,10.0,24,0
SAF001617,Garissa,28,Prepaid,Smartphone,Consumer,19,2.39,45.0,94.0,3.0,772.0,0,0,0,1,1,0,0,0,5.2,9.0,0,0
SAF001618,Nakuru,53,Prepaid,Smartphone,Consumer,37,0.78,37.0,29.0,2.0,463.0,1,0,1,0,2,0,0,0,7.8,26.0,0,0
SAF001619,Kisumu,52,Prepaid,Tablet,Consumer,4,1.91,11.0,102.0,2.0,519.0,1,0,1,0,2,1,0,0,6.0,19.0,0,0
SAF001620,Eldoret,21,Postpaid,Smartphone,Youth,37,0.88,81.0,25.0,0.0,595.0,1,1,0,0,2,0,1,0,8.4,14.0,24,0
SAF001621,Mombasa,20,Prepaid,Smartphone,SME,51,0.1,6.0,5.0,0.0,277.0,1,0,0,0,1,1,0,0,7.0,7.0,0,0
SAF001622,Nairobi,62,Prepaid,Smartphone,Enterprise,32,0.99,84.0,1.0,3.0,646.0,1,0,0,0,1,1,1,1,8.0,5.0,0,1
SAF001623,Kisumu,64,Prepaid,Smartphone,Consumer,45,0.82,35.0,5.0,21.0,393.0,1,1,0,0,2,3,1,1,7.7,2.0,0,1
SAF001624,Meru,29,Prepaid,Smartphone,Youth,112,0.1,78.0,39.0,8.0,376.0,1,0,0,0,1,1,0,0,5.8,7.0,0,0
SAF001625,Nairobi,49,Postpaid,Smartphone,Consumer,12,5.36,65.0,15.0,4.0,1222.0,1,0,1,0,2,0,0,0,6.4,9.0,24,0
SAF001626,Nakuru,64,Prepaid,Smartphone,SME,41,0.28,44.0,42.0,0.0,468.0,0,0,0,1,1,1,0,0,6.7,20.0,0,0
SAF001627,Nairobi,43,Postpaid,Feature Phone,Consumer,56,2.09,71.0,28.0,37.0,685.0,0,1,1,0,2,3,0,0,6.3,2.0,36,1
SAF001628,Kisumu,60,Postpaid,Smartphone,SME,80,1.89,77.0,16.0,5.0,608.0,1,0,1,0,2,0,0,0,5.5,3.0,36,0
SAF001629,Nairobi,60,Prepaid,Smartphone,SME,14,0.7,215.0,10.0,38.0,811.0,1,0,0,0,1,0,0,0,8.9,4.0,0,0
SAF001630,Mombasa,30,Postpaid,Smartphone,Consumer,54,11.93,132.0,3.0,10.0,2481.0,1,1,0,0,2,2,1,0,7.7,8.0,36,0
SAF001631,Eldoret,61,Prepaid,Tablet,Consumer,63,3.24,68.0,61.0,0.0,820.0,1,0,0,0,1,1,0,0,6.4,13.0,0,0
SAF001632,Nairobi,55,Prepaid,Tablet,SME,65,5.88,283.0,68.0,16.0,1757.0,1,0,1,0,2,0,1,1,5.4,2.0,0,0
SAF001633,Nakuru,46,Postpaid,Feature Phone,Consumer,116,2.4,169.0,31.0,6.0,1200.0,0,1,1,0,2,2,0,0,6.7,5.0,24,0
SAF001634,Thika,36,Prepaid,Tablet,Consumer,119,4.49,9.0,7.0,5.0,887.0,1,0,0,0,1,1,0,0,4.8,2.0,0,0
SAF001635,Nyeri,52,Postpaid,Smartphone,Consumer,58,12.25,20.0,12.0,11.0,1977.0,1,0,1,0,2,1,1,0,7.7,4.0,24,0
SAF001636,Nairobi,58,Prepaid,Smartphone,Consumer,96,1.5,10.0,124.0,12.0,433.0,1,0,0,0,1,2,0,0,6.3,19.0,0,1
SAF001637,Mombasa,44,Hybrid,Smartphone,Enterprise,21,2.46,46.0,10.0,13.0,751.0,1,0,0,0,1,2,1,0,6.2,15.0,0,1
SAF001638,Nairobi,63,Prepaid,Smartphone,Consumer,4,2.53,69.0,2.0,11.0,788.0,1,1,0,0,2,0,1,0,8.8,4.0,0,0
SAF001639,Garissa,48,Prepaid,Smartphone,Consumer,73,16.9,84.0,32.0,8.0,3035.0,1,0,0,0,1,0,0,0,6.2,3.0,0,0
SAF001640,Nyeri,20,Prepaid,Smartphone,Enterprise,115,0.93,229.0,12.0,9.0,838.0,1,0,0,0,1,1,1,0,9.5,6.0,0,0
SAF001641,Kisumu,52,Postpaid,Dongle,SME,46,3.94,2.0,126.0,16.0,803.0,1,0,0,0,1,0,0,0,5.5,9.0,12,1
SAF001642,Thika,41,Postpaid,Feature Phone,Consumer,86,0.52,67.0,34.0,9.0,533.0,1,0,0,0,1,2,0,0,5.6,1.0,12,0
SAF001643,Kisumu,24,Prepaid,Smartphone,Enterprise,12,9.16,64.0,135.0,1.0,1764.0,1,0,0,0,1,0,1,0,6.5,2.0,0,0
SAF001644,Nakuru,52,Postpaid,Feature Phone,Consumer,30,3.12,354.0,62.0,8.0,1599.0,1,0,0,0,1,1,0,0,7.0,1.0,24,0
SAF001645,Nairobi,38,Prepaid,Smartphone,Consumer,94,6.87,33.0,51.0,1.0,1275.0,0,1,0,0,1,1,1,1,5.8,0.0,0,1
SAF001646,Eldoret,18,Prepaid,Smartphone,Youth,96,7.9,16.0,71.0,0.0,1661.0,1,0,0,0,1,5,1,0,9.3,11.0,0,0
SAF001647,Nairobi,61,Postpaid,Smartphone,Youth,60,2.85,18.0,37.0,2.0,802.0,1,0,0,0,1,0,0,0,7.5,3.0,12,0
SAF001648,Thika,23,Postpaid,Smartphone,Consumer,100,4.01,88.0,0.0,1.0,1285.0,1,0,0,0,1,2,0,0,5.6,10.0,36,0
SAF001649,Thika,56,Postpaid,Smartphone,Consumer,71,4.2,59.0,20.0,1.0,1061.0,1,0,0,0,1,1,0,0,6.3,5.0,36,0
SAF001650,Eldoret,51,Postpaid,Feature Phone,Consumer,81,2.16,168.0,10.0,2.0,985.0,1,1,0,0,2,2,0,0,7.5,8.0,12,0
SAF001651,Nairobi,35,Prepaid,Smartphone,Consumer,65,2.0,47.0,23.0,7.0,708.0,1,1,0,0,2,2,1,0,6.6,5.0,0,1
SAF001652,Nairobi,42,Postpaid,Smartphone,Consumer,14,0.72,16.0,25.0,1.0,216.0,1,1,0,0,2,0,0,0,5.7,5.0,24,0
SAF001653,Nairobi,32,Prepaid,Smartphone,Consumer,111,1.7,59.0,5.0,3.0,429.0,1,1,0,0,2,2,1,0,8.5,15.0,0,0
SAF001654,Mombasa,64,Prepaid,Smartphone,Youth,44,16.39,258.0,1.0,15.0,3376.0,1,0,0,0,1,0,1,1,9.7,7.0,0,0
SAF001655,Nairobi,49,Prepaid,Tablet,Enterprise,108,,62.0,6.0,18.0,468.0,1,0,1,1,3,0,0,0,6.9,1.0,0,0
SAF001656,Nyeri,59,Prepaid,Smartphone,Consumer,102,5.03,215.0,78.0,3.0,1570.0,1,0,1,0,2,3,0,0,7.6,6.0,0,0
SAF001657,Kisumu,35,Prepaid,Dongle,SME,26,0.21,56.0,56.0,18.0,265.0,1,1,0,0,2,1,0,0,8.9,1.0,0,0
SAF001658,Nairobi,48,Prepaid,Dongle,Consumer,91,2.21,40.0,64.0,7.0,644.0,1,1,1,0,3,1,1,0,5.9,6.0,0,0
SAF001659,Mombasa,46,Prepaid,Smartphone,Consumer,109,0.21,179.0,13.0,2.0,656.0,1,0,0,1,2,1,0,0,9.7,8.0,0,0
SAF001660,Mombasa,32,Prepaid,Smartphone,Consumer,16,2.26,28.0,11.0,11.0,712.0,1,0,0,0,1,0,0,0,5.2,2.0,0,0
SAF001661,Nakuru,40,Prepaid,Tablet,SME,110,0.1,32.0,2.0,20.0,310.0,0,1,0,0,1,2,0,0,7.7,1.0,0,0
SAF001662,Kisumu,55,Prepaid,Dongle,Consumer,7,3.33,6.0,26.0,9.0,602.0,1,0,0,1,2,2,0,0,5.9,1.0,0,0
SAF001663,Nyeri,58,Prepaid,Smartphone,Enterprise,32,3.09,25.0,19.0,2.0,693.0,1,1,0,0,2,4,1,0,5.2,12.0,0,0
SAF001664,Mombasa,28,Postpaid,Feature Phone,SME,89,5.6,57.0,72.0,1.0,1365.0,1,0,0,0,1,0,0,0,6.0,1.0,12,0
SAF001665,Garissa,32,Postpaid,Feature Phone,Consumer,95,3.06,61.0,46.0,2.0,812.0,1,0,0,0,1,2,1,0,6.4,11.0,12,0
SAF001666,Machakos,40,Postpaid,Smartphone,Consumer,16,9.11,65.0,6.0,3.0,1825.0,1,0,1,1,3,1,1,1,6.1,0.0,12,0
SAF001667,Nairobi,20,Prepaid,Smartphone,SME,119,5.35,78.0,174.0,3.0,1317.0,1,0,0,0,1,2,0,0,8.5,12.0,0,0
SAF001668,Nyeri,36,Postpaid,Feature Phone,Youth,105,0.5,102.0,59.0,6.0,622.0,1,0,0,0,1,1,0,0,7.0,2.0,36,0
SAF001669,Nairobi,18,Prepaid,Feature Phone,SME,78,1.08,25.0,51.0,6.0,481.0,1,0,0,0,1,0,2,0,8.0,1.0,0,0
SAF001670,Thika,41,Prepaid,Smartphone,Consumer,89,0.1,114.0,10.0,5.0,499.0,1,0,0,1,2,1,1,1,8.0,7.0,0,1
SAF001671,Mombasa,28,Prepaid,Smartphone,SME,62,1.71,49.0,94.0,3.0,542.0,1,0,0,0,1,5,1,0,6.8,14.0,0,0
SAF001672,Machakos,47,Postpaid,Smartphone,Consumer,30,2.49,159.0,26.0,1.0,836.0,1,0,0,0,1,1,1,0,5.2,9.0,24,0
SAF001673,Machakos,28,Prepaid,Smartphone,Youth,71,10.21,98.0,14.0,4.0,2015.0,1,0,0,0,1,1,1,0,8.2,6.0,0,0
SAF001674,Thika,56,Prepaid,Tablet,SME,12,2.59,97.0,43.0,34.0,878.0,1,0,0,0,1,1,0,0,5.7,2.0,0,0
SAF001675,Thika,18,Prepaid,Smartphone,SME,67,5.32,139.0,10.0,8.0,1302.0,1,0,0,0,1,0,0,0,9.3,4.0,0,0
SAF001676,Nairobi,29,Postpaid,Smartphone,Consumer,91,1.09,49.0,95.0,5.0,494.0,1,0,0,0,1,2,2,0,8.5,14.0,24,1
SAF001677,Nairobi,21,Postpaid,Smartphone,SME,46,0.58,67.0,77.0,1.0,665.0,1,0,0,0,1,2,0,0,7.0,11.0,12,0
SAF001678,Mombasa,42,Prepaid,Smartphone,Consumer,83,5.83,105.0,25.0,2.0,1461.0,1,0,0,0,1,0,0,0,3.4,2.0,0,0
SAF001679,Nairobi,25,Prepaid,Smartphone,Consumer,43,0.99,66.0,8.0,7.0,596.0,1,0,0,1,2,4,0,0,7.5,15.0,0,0
SAF001680,Nakuru,32,Prepaid,Smartphone,Consumer,101,7.18,70.0,27.0,6.0,1640.0,1,0,0,0,1,3,1,0,10.0,2.0,0,0
SAF001681,Nairobi,60,Postpaid,Smartphone,Youth,55,0.65,38.0,6.0,0.0,289.0,1,0,0,0,1,3,1,0,6.7,28.0,12,0
SAF001682,Garissa,47,Prepaid,Smartphone,SME,45,6.68,41.0,13.0,1.0,1345.0,1,0,0,0,1,4,0,0,6.0,10.0,0,1
SAF001683,Nakuru,57,Postpaid,Smartphone,Consumer,60,,144.0,26.0,4.0,1226.0,1,0,1,0,2,1,0,0,7.0,9.0,24,0
SAF001684,Thika,49,Prepaid,Smartphone,Enterprise,106,3.31,1.0,1.0,1.0,660.0,1,0,0,0,1,0,0,0,7.7,6.0,0,0
SAF001685,Nairobi,61,Postpaid,Tablet,Consumer,71,6.65,12.0,58.0,25.0,1254.0,1,0,0,0,1,2,0,0,8.4,14.0,12,0
